        0.00     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        0.20     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        0.40     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        0.60     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        0.80     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        1.00     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        1.20     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        1.40     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        1.60     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        1.80     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        2.00     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        2.20     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        2.40     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        2.60     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        2.80     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        3.00     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        3.20     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        3.40     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        3.60     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        3.80     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        4.00     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        4.20     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        4.40     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        4.60     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        4.80     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        5.00     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        5.20     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        5.40     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        5.60     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        5.80     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        6.00     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        6.20     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        6.40     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        6.60     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        6.80     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        7.00     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        7.20     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        7.40     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        7.60     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        7.80     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        8.00     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        8.20     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        8.40     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        8.60     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        8.80     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        9.00     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        9.20     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        9.40     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        9.60     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        9.80     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
       10.00     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
       10.20     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
       10.40     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
       10.60     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
       10.80     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
       11.00     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
       11.20     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
       11.40     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
       11.60     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
       11.80     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
       12.00     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
       12.20     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
       12.40     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
       12.60     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
       12.80     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
       13.00     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
       13.20     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
       13.40     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
